Date/Time,Electricity:Facility [J](TimeStep),Electricity:Facility [J](Daily) 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,48292868.29283962 
 05/21  23:30:00,46423520.13118383 
 05/21  24:00:00,37077087.23417446,2086700836.3996148 
 05/21  00:30:00,45740861.60969661 
 05/21  01:00:00,45798569.89634524 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,48033295.04461411 
 05/21  02:30:00,46442122.592838615 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46831977.60974075 
 05/21  04:00:00,46229404.41660336 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46537829.90929892 
 05/21  05:30:00,46248670.1282206 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,48023965.654752724 
 05/21  07:00:00,46160611.18057008 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,47586656.78064127 
 05/21  08:30:00,45907333.91801705 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,46862796.703422725 
 05/21  10:00:00,46367182.971290946 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,46245066.64449361 
 05/21  11:30:00,46089826.09962137 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,45802880.739769064 
 05/21  13:00:00,45740100.645426534 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,45548787.02878705 
 05/21  14:30:00,45604967.94929074 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,45663873.824947 
 05/21  16:00:00,45767085.52239542 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,45976725.397936255 
 05/21  17:30:00,46116631.62074781 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,46444921.14607654 
 05/21  19:00:00,46649874.45972744 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,46936154.39242181 
 05/21  20:30:00,47059415.38498516 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,47275729.772207685 
 05/21  22:00:00,45910781.0566965 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,47610434.926465906 
 05/21  23:30:00,46205636.36271185 
 05/21  24:00:00,37077087.23417446,2078653567.1375525 
 05/21  00:30:00,45854510.848940104 
 05/21  01:00:00,45910368.9540903 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,48182893.33767126 
 05/21  02:30:00,46287134.66491828 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46587328.99743081 
 05/21  04:00:00,46344852.31194726 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46582970.231814116 
 05/21  05:30:00,46364059.619435675 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,46621799.86038393 
 05/21  07:00:00,46240626.91207626 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,47724920.98781976 
 05/21  08:30:00,46034171.91300596 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,47020289.654977605 
 05/21  10:00:00,46256370.23789758 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,46395367.61569751 
 05/21  11:30:00,46249216.742119156 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,46017831.695997335 
 05/21  13:00:00,45900637.21506919 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,45748430.725367606 
 05/21  14:30:00,45765948.3828488 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,45845132.853931665 
 05/21  16:00:00,45927533.575479515 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,46136746.05108029 
 05/21  17:30:00,46275934.610602014 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,46603560.16798109 
 05/21  19:00:00,46807438.538098484 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,47075164.310017236 
 05/21  20:30:00,47215650.3946378 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,47434197.58361338 
 05/21  22:00:00,46035998.92882488 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,47770829.56622221 
 05/21  23:30:00,46331688.88602503 
 05/21  24:00:00,37077087.23417446,2080783002.122814 
 05/21  00:30:00,46194340.11279853 
 05/21  01:00:00,46273332.31589092 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,46373783.856384516 
 05/21  02:30:00,46417841.67833203 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46517963.78484282 
 05/21  04:00:00,46535779.844641745 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46592613.24376763 
 05/21  05:30:00,46561952.122055314 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,46459776.00042197 
 05/21  07:00:00,46352205.12731594 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,45915949.14880391 
 05/21  08:30:00,45651348.59214659 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,45067586.590971336 
 05/21  10:00:00,44941022.40134555 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,44421229.99797157 
 05/21  11:30:00,44398539.56770847 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,44026445.93825934 
 05/21  13:00:00,44042934.069996566 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,43809633.83561174 
 05/21  14:30:00,43831641.787476875 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,43935580.11541817 
 05/21  16:00:00,44182222.85271535 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,44268399.87738455 
 05/21  17:30:00,44487327.527971916 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,44763256.47415815 
 05/21  19:00:00,44968001.40396798 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,45268522.45996948 
 05/21  20:30:00,45384423.78919905 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,45615840.63710748 
 05/21  22:00:00,45744453.184361495 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,45931023.68646299 
 05/21  23:30:00,46022780.24705436 
 05/21  24:00:00,37077087.23417446,2044191148.0193062 
 05/21  00:30:00,46409453.6812156 
 05/21  01:00:00,46464513.01831548 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,46776261.85297077 
 05/21  02:30:00,46565255.42897028 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46861301.27047415 
 05/21  04:00:00,46647490.57533657 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46927470.21669162 
 05/21  05:30:00,46665741.95434926 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,46823682.8342397 
 05/21  07:00:00,46519495.326888375 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,46661887.33298418 
 05/21  08:30:00,46277550.35622954 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,47783369.10555065 
 05/21  10:00:00,46103382.97274918 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,47170353.07328885 
 05/21  11:30:00,45676407.41914132 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,46815580.51090011 
 05/21  13:00:00,46436951.40441569 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,46576395.191203274 
 05/21  14:30:00,46563286.54394372 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,46649998.25454978 
 05/21  16:00:00,46722271.61253675 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,46924774.00838537 
 05/21  17:30:00,46826596.12398549 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,47384057.50812278 
 05/21  19:00:00,46051751.85927574 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,47866862.37384711 
 05/21  20:30:00,46376487.50887131 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,48230384.178242534 
 05/21  22:00:00,46653600.80375534 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,46964461.06053629 
 05/21  23:30:00,46546050.294648945 
 05/21  24:00:00,37077087.23417446,2089156521.403407 
 05/21  00:30:00,45851922.65353972 
 05/21  01:00:00,45909625.77704119 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,48182893.33767126 
 05/21  02:30:00,46287134.66491828 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46587328.99743081 
 05/21  04:00:00,46344852.31194726 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46582970.231814116 
 05/21  05:30:00,46364059.619435675 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,46621799.86038393 
 05/21  07:00:00,46240626.91207626 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,47720477.94665594 
 05/21  08:30:00,46030660.8476146 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,47016256.91883762 
 05/21  10:00:00,46252765.91086289 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,46391703.40794192 
 05/21  11:30:00,46245637.55793546 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,46014385.63358719 
 05/21  13:00:00,45897265.952662036 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,45745156.793073624 
 05/21  14:30:00,45762657.84925808 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,45841829.79394446 
 05/21  16:00:00,45924146.21514635 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,46133271.12286401 
 05/21  17:30:00,46272339.53253563 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,46599834.56549089 
 05/21  19:00:00,46803529.413699776 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,47071145.1565693 
 05/21  20:30:00,47211502.39281718 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,47429981.37141587 
 05/21  22:00:00,46032483.35833472 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,47766371.52971553 
 05/21  23:30:00,46328001.048611134 
 05/21  24:00:00,37077087.23417446,2080698014.4326248 
 05/21  00:30:00,45965085.33943353 
 05/21  01:00:00,46021838.81268917 
 05/21  01:30:00,37077087.23417446 
 05/21  02:00:00,48258033.612195894 
 05/21  02:30:00,46403024.003165886 
 05/21  03:00:00,37077087.23417446 
 05/21  03:30:00,46556679.915114276 
 05/21  04:00:00,46459951.70481564 
 05/21  04:30:00,37077087.23417446 
 05/21  05:00:00,46548750.8950487 
 05/21  05:30:00,46479101.373667166 
 05/21  06:00:00,37077087.23417446 
 05/21  06:30:00,46592843.79401549 
 05/21  07:00:00,46325635.32407048 
 05/21  07:30:00,37077087.23417446 
 05/21  08:00:00,47873181.619174734 
 05/21  08:30:00,46156063.407628015 
 05/21  09:00:00,37077087.23417446 
 05/21  09:30:00,47156721.65179105 
 05/21  10:00:00,45590189.12310037 
 05/21  10:30:00,37077087.23417446 
 05/21  11:00:00,46549560.4707491 
 05/21  11:30:00,46403355.605913475 
 05/21  12:00:00,37077087.23417446 
 05/21  12:30:00,46183254.14668284 
 05/21  13:00:00,46056180.17708894 
 05/21  13:30:00,37077087.23417446 
 05/21  14:00:00,45907088.95213318 
 05/21  14:30:00,45922035.440290585 
 05/21  15:00:00,37077087.23417446 
 05/21  15:30:00,45986269.84321525 
 05/21  16:00:00,46082967.94551682 
 05/21  16:30:00,37077087.23417446 
 05/21  17:00:00,46295292.88317743 
 05/21  17:30:00,46429966.10589077 
 05/21  18:00:00,37077087.23417446 
 05/21  18:30:00,46739952.95409438 
 05/21  19:00:00,46959341.261563934 
 05/21  19:30:00,37077087.23417446 
 05/21  20:00:00,47229287.62614775 
 05/21  20:30:00,46370254.28877266 
 05/21  21:00:00,37077087.23417446 
 05/21  21:30:00,47586690.273986876 
 05/21  22:00:00,46156275.25031383 
 05/21  22:30:00,37077087.23417446 
 05/21  23:00:00,47928408.868416674 
 05/21  23:30:00,46452573.45599598 
 05/21  24:00:00,37077087.23417446,2082859251.872653 
 01/21  00:30:00,0.0 
 01/21  01:00:00,0.0 
 01/21  01:30:00,0.0 
 01/21  02:00:00,0.0 
 01/21  02:30:00,0.0 
 01/21  03:00:00,0.0 
 01/21  03:30:00,0.0 
 01/21  04:00:00,0.0 
 01/21  04:30:00,0.0 
 01/21  05:00:00,0.0 
 01/21  05:30:00,0.0 
 01/21  06:00:00,0.0 
 01/21  06:30:00,0.0 
 01/21  07:00:00,0.0 
 01/21  07:30:00,0.0 
 01/21  08:00:00,0.0 
 01/21  08:30:00,0.0 
 01/21  09:00:00,0.0 
 01/21  09:30:00,0.0 
 01/21  10:00:00,0.0 
 01/21  10:30:00,0.0 
 01/21  11:00:00,0.0 
 01/21  11:30:00,0.0 
 01/21  12:00:00,0.0 
 01/21  12:30:00,0.0 
 01/21  13:00:00,0.0 
 01/21  13:30:00,0.0 
 01/21  14:00:00,0.0 
 01/21  14:30:00,0.0 
 01/21  15:00:00,0.0 
 01/21  15:30:00,0.0 
 01/21  16:00:00,0.0 
 01/21  16:30:00,0.0 
 01/21  17:00:00,0.0 
 01/21  17:30:00,0.0 
 01/21  18:00:00,0.0 
 01/21  18:30:00,0.0 
 01/21  19:00:00,0.0 
 01/21  19:30:00,0.0 
 01/21  20:00:00,0.0 
 01/21  20:30:00,0.0 
 01/21  21:00:00,0.0 
 01/21  21:30:00,0.0 
 01/21  22:00:00,0.0 
 01/21  22:30:00,0.0 
 01/21  23:00:00,0.0 
 01/21  23:30:00,0.0 
 01/21  24:00:00,0.0,0.0 
 01/21  00:30:00,0.0 
 01/21  01:00:00,0.0 
 01/21  01:30:00,0.0 
 01/21  02:00:00,0.0 
 01/21  02:30:00,0.0 
 01/21  03:00:00,0.0 
 01/21  03:30:00,0.0 
 01/21  04:00:00,0.0 
 01/21  04:30:00,0.0 
 01/21  05:00:00,0.0 
 01/21  05:30:00,0.0 
 01/21  06:00:00,0.0 
 01/21  06:30:00,0.0 
 01/21  07:00:00,0.0 
 01/21  07:30:00,0.0 
 01/21  08:00:00,0.0 
 01/21  08:30:00,0.0 
 01/21  09:00:00,0.0 
 01/21  09:30:00,0.0 
 01/21  10:00:00,0.0 
 01/21  10:30:00,0.0 
 01/21  11:00:00,0.0 
 01/21  11:30:00,0.0 
 01/21  12:00:00,0.0 
 01/21  12:30:00,0.0 
 01/21  13:00:00,0.0 
 01/21  13:30:00,0.0 
 01/21  14:00:00,0.0 
 01/21  14:30:00,0.0 
 01/21  15:00:00,0.0 
 01/21  15:30:00,0.0 
 01/21  16:00:00,0.0 
 01/21  16:30:00,0.0 
 01/21  17:00:00,0.0 
 01/21  17:30:00,0.0 
 01/21  18:00:00,0.0 
 01/21  18:30:00,0.0 
 01/21  19:00:00,0.0 
 01/21  19:30:00,0.0 
 01/21  20:00:00,0.0 
 01/21  20:30:00,0.0 
 01/21  21:00:00,0.0 
 01/21  21:30:00,0.0 
 01/21  22:00:00,0.0 
 01/21  22:30:00,0.0 
 01/21  23:00:00,0.0 
 01/21  23:30:00,0.0 
 01/21  24:00:00,0.0,0.0 
 01/21  00:30:00,0.0 
 01/21  01:00:00,0.0 
 01/21  01:30:00,0.0 
 01/21  02:00:00,0.0 
 01/21  02:30:00,0.0 
 01/21  03:00:00,0.0 
 01/21  03:30:00,0.0 
 01/21  04:00:00,0.0 
 01/21  04:30:00,0.0 
 01/21  05:00:00,0.0 
 01/21  05:30:00,0.0 
 01/21  06:00:00,0.0 
 01/21  06:30:00,0.0 
 01/21  07:00:00,0.0 
 01/21  07:30:00,0.0 
 01/21  08:00:00,0.0 
 01/21  08:30:00,0.0 
 01/21  09:00:00,0.0 
 01/21  09:30:00,0.0 
 01/21  10:00:00,0.0 
 01/21  10:30:00,0.0 
 01/21  11:00:00,0.0 
 01/21  11:30:00,0.0 
 01/21  12:00:00,0.0 
 01/21  12:30:00,0.0 
 01/21  13:00:00,0.0 
 01/21  13:30:00,0.0 
 01/21  14:00:00,0.0 
 01/21  14:30:00,0.0 
 01/21  15:00:00,0.0 
 01/21  15:30:00,0.0 
 01/21  16:00:00,0.0 
 01/21  16:30:00,0.0 
 01/21  17:00:00,0.0 
 01/21  17:30:00,0.0 
 01/21  18:00:00,0.0 
 01/21  18:30:00,0.0 
 01/21  19:00:00,0.0 
 01/21  19:30:00,0.0 
 01/21  20:00:00,0.0 
 01/21  20:30:00,0.0 
 01/21  21:00:00,0.0 
 01/21  21:30:00,0.0 
 01/21  22:00:00,0.0 
 01/21  22:30:00,0.0 
 01/21  23:00:00,0.0 
 01/21  23:30:00,0.0 
