Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-02 04:00:00,India,Western India,IN-WE,714.46,772.67,5.68,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 05:00:00,India,Western India,IN-WE,715.56,773.85,5.53,3.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 06:00:00,India,Western India,IN-WE,706.85,765.02,6.66,4.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 07:00:00,India,Western India,IN-WE,704.44,762.55,6.97,4.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 08:00:00,India,Western India,IN-WE,704.05,762.13,7.02,4.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 09:00:00,India,Western India,IN-WE,704.07,762.14,7.02,4.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 10:00:00,India,Western India,IN-WE,700.65,758.5,7.49,5.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 11:00:00,India,Western India,IN-WE,697.57,755.28,7.89,5.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 12:00:00,India,Western India,IN-WE,704.89,762.76,6.9,4.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 13:00:00,India,Western India,IN-WE,708.17,766.19,6.44,3.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 14:00:00,India,Western India,IN-WE,706.87,764.88,6.59,4.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 15:00:00,India,Western India,IN-WE,706.02,763.97,6.71,4.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 16:00:00,India,Western India,IN-WE,705.69,763.57,6.76,3.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 17:00:00,India,Western India,IN-WE,706.28,764.16,6.69,3.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 18:00:00,India,Western India,IN-WE,705.46,763.3,6.73,3.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 19:00:00,India,Western India,IN-WE,706.91,764.8,6.54,3.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 20:00:00,India,Western India,IN-WE,706.49,764.35,6.6,3.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 21:00:00,India,Western India,IN-WE,706.39,764.24,6.61,3.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 22:00:00,India,Western India,IN-WE,706.43,764.29,6.6,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 23:00:00,India,Western India,IN-WE,706.7,764.58,6.57,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 00:00:00,India,Western India,IN-WE,709.05,767.07,6.26,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 01:00:00,India,Western India,IN-WE,710.87,769.01,6.02,3.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 02:00:00,India,Western India,IN-WE,710.67,768.85,6.04,3.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 03:00:00,India,Western India,IN-WE,710.91,769.17,6.01,3.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 04:00:00,India,Western India,IN-WE,711.89,770.23,5.88,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 05:00:00,India,Western India,IN-WE,711.98,770.33,5.87,3.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 06:00:00,India,Western India,IN-WE,700.56,758.63,7.37,5.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 07:00:00,India,Western India,IN-WE,699.84,757.84,7.47,5.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 08:00:00,India,Western India,IN-WE,697.84,755.78,7.73,5.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 09:00:00,India,Western India,IN-WE,694.85,752.78,8.12,5.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 10:00:00,India,Western India,IN-WE,690.14,747.88,8.74,6.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 11:00:00,India,Western India,IN-WE,687.55,745.17,9.08,6.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 12:00:00,India,Western India,IN-WE,699.69,757.58,7.45,4.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 13:00:00,India,Western India,IN-WE,702.65,760.68,7.03,4.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 14:00:00,India,Western India,IN-WE,701.63,759.64,7.16,4.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 15:00:00,India,Western India,IN-WE,700.02,757.92,7.37,4.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 16:00:00,India,Western India,IN-WE,699.56,757.42,7.43,4.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 17:00:00,India,Western India,IN-WE,698.87,756.64,7.54,4.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 18:00:00,India,Western India,IN-WE,696.28,753.78,7.89,4.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 19:00:00,India,Western India,IN-WE,697.57,755.09,7.73,4.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 20:00:00,India,Western India,IN-WE,696.94,754.42,7.81,4.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 21:00:00,India,Western India,IN-WE,696.45,753.9,7.88,4.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 22:00:00,India,Western India,IN-WE,696.96,754.44,7.81,4.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 23:00:00,India,Western India,IN-WE,697.05,754.53,7.8,4.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 00:00:00,India,Western India,IN-WE,699.05,756.67,7.53,4.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 01:00:00,India,Western India,IN-WE,700.11,757.79,7.39,4.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 02:00:00,India,Western India,IN-WE,700.3,758.05,7.37,4.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 03:00:00,India,Western India,IN-WE,700.32,758.14,7.37,4.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 04:00:00,India,Western India,IN-WE,700.81,758.67,7.3,4.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 05:00:00,India,Western India,IN-WE,700.19,758.02,7.38,4.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 06:00:00,India,Western India,IN-WE,683.04,740.53,9.63,7.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 07:00:00,India,Western India,IN-WE,679.24,736.6,10.13,7.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 08:00:00,India,Western India,IN-WE,679.8,737.14,10.06,7.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 09:00:00,India,Western India,IN-WE,679.0,736.29,10.17,7.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 10:00:00,India,Western India,IN-WE,677.52,734.77,10.36,7.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 11:00:00,India,Western India,IN-WE,678.72,736.0,10.2,7.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 12:00:00,India,Western India,IN-WE,691.55,749.12,8.48,5.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 13:00:00,India,Western India,IN-WE,694.34,752.04,8.09,5.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 14:00:00,India,Western India,IN-WE,692.64,750.31,8.3,5.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 15:00:00,India,Western India,IN-WE,691.31,748.9,8.47,5.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 16:00:00,India,Western India,IN-WE,690.85,748.4,8.54,5.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 17:00:00,India,Western India,IN-WE,690.87,748.38,8.54,5.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 18:00:00,India,Western India,IN-WE,706.17,763.9,6.73,3.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 19:00:00,India,Western India,IN-WE,707.25,764.99,6.6,3.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 20:00:00,India,Western India,IN-WE,705.9,763.59,6.78,3.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 21:00:00,India,Western India,IN-WE,706.7,764.4,6.68,3.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 22:00:00,India,Western India,IN-WE,707.83,765.59,6.53,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 23:00:00,India,Western India,IN-WE,707.65,765.39,6.55,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 00:00:00,India,Western India,IN-WE,708.82,766.64,6.4,3.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 01:00:00,India,Western India,IN-WE,710.33,768.25,6.2,3.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 02:00:00,India,Western India,IN-WE,710.63,768.62,6.16,3.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 03:00:00,India,Western India,IN-WE,710.43,768.48,6.19,3.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 04:00:00,India,Western India,IN-WE,710.42,768.49,6.19,3.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 05:00:00,India,Western India,IN-WE,711.64,769.79,6.03,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 06:00:00,India,Western India,IN-WE,695.24,753.01,8.17,5.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 07:00:00,India,Western India,IN-WE,693.94,751.66,8.34,5.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 08:00:00,India,Western India,IN-WE,695.85,753.6,8.09,5.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 09:00:00,India,Western India,IN-WE,694.74,752.46,8.24,5.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 10:00:00,India,Western India,IN-WE,692.43,750.08,8.54,6.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 11:00:00,India,Western India,IN-WE,690.76,748.36,8.75,6.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 12:00:00,India,Western India,IN-WE,699.44,757.2,7.57,5.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 13:00:00,India,Western India,IN-WE,701.76,759.62,7.22,4.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 14:00:00,India,Western India,IN-WE,700.44,758.33,7.36,4.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 15:00:00,India,Western India,IN-WE,698.74,756.51,7.59,4.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 16:00:00,India,Western India,IN-WE,698.28,756.0,7.66,4.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 17:00:00,India,Western India,IN-WE,696.01,753.54,7.98,5.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 18:00:00,India,Western India,IN-WE,691.96,749.26,8.54,5.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 19:00:00,India,Western India,IN-WE,699.91,757.48,7.52,4.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 20:00:00,India,Western India,IN-WE,709.59,767.5,6.27,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 21:00:00,India,Western India,IN-WE,709.59,767.51,6.27,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 22:00:00,India,Western India,IN-WE,710.02,767.97,6.22,3.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 23:00:00,India,Western India,IN-WE,711.02,769.03,6.09,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 00:00:00,India,Western India,IN-WE,712.66,770.77,5.87,3.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 01:00:00,India,Western India,IN-WE,713.89,772.09,5.71,3.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 02:00:00,India,Western India,IN-WE,713.84,772.07,5.71,3.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 03:00:00,India,Western India,IN-WE,713.14,771.4,5.8,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 04:00:00,India,Western India,IN-WE,713.18,771.45,5.8,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 05:00:00,India,Western India,IN-WE,712.83,771.09,5.85,3.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 06:00:00,India,Western India,IN-WE,712.58,770.83,5.88,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 07:00:00,India,Western India,IN-WE,712.16,770.39,5.93,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 08:00:00,India,Western India,IN-WE,712.4,770.65,5.9,3.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 09:00:00,India,Western India,IN-WE,712.64,770.89,5.87,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 10:00:00,India,Western India,IN-WE,712.78,771.03,5.85,3.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 11:00:00,India,Western India,IN-WE,712.95,771.19,5.83,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 12:00:00,India,Western India,IN-WE,714.31,772.58,5.65,3.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 13:00:00,India,Western India,IN-WE,714.73,772.98,5.59,3.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 14:00:00,India,Western India,IN-WE,713.53,771.71,5.75,3.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 15:00:00,India,Western India,IN-WE,712.84,770.97,5.84,3.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 16:00:00,India,Western India,IN-WE,712.65,770.77,5.87,3.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 17:00:00,India,Western India,IN-WE,712.52,770.62,5.89,3.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 18:00:00,India,Western India,IN-WE,707.21,765.36,6.39,3.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 19:00:00,India,Western India,IN-WE,707.11,765.25,6.41,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 20:00:00,India,Western India,IN-WE,706.92,765.05,6.43,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 21:00:00,India,Western India,IN-WE,706.94,765.07,6.43,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 22:00:00,India,Western India,IN-WE,707.27,765.43,6.38,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 23:00:00,India,Western India,IN-WE,708.13,766.34,6.27,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 00:00:00,India,Western India,IN-WE,708.94,767.2,6.16,3.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 01:00:00,India,Western India,IN-WE,710.44,768.81,5.96,3.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 02:00:00,India,Western India,IN-WE,710.7,769.11,5.93,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 03:00:00,India,Western India,IN-WE,709.72,768.14,6.06,3.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 04:00:00,India,Western India,IN-WE,709.65,768.08,6.07,3.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 05:00:00,India,Western India,IN-WE,709.19,767.6,6.13,3.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 06:00:00,India,Western India,IN-WE,708.78,767.17,6.18,3.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 07:00:00,India,Western India,IN-WE,708.34,766.71,6.24,3.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 08:00:00,India,Western India,IN-WE,708.38,766.75,6.24,3.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 09:00:00,India,Western India,IN-WE,708.56,766.93,6.21,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 10:00:00,India,Western India,IN-WE,708.71,767.09,6.19,3.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 11:00:00,India,Western India,IN-WE,708.62,766.97,6.21,3.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 12:00:00,India,Western India,IN-WE,709.97,768.34,6.03,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 13:00:00,India,Western India,IN-WE,710.59,768.96,5.95,3.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 14:00:00,India,Western India,IN-WE,709.62,767.93,6.07,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 15:00:00,India,Western India,IN-WE,708.88,767.14,6.17,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 16:00:00,India,Western India,IN-WE,708.95,767.22,6.16,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 17:00:00,India,Western India,IN-WE,708.83,767.08,6.18,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 18:00:00,India,Western India,IN-WE,710.83,768.97,6.03,2.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 19:00:00,India,Western India,IN-WE,710.73,768.86,6.04,2.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 20:00:00,India,Western India,IN-WE,711.43,769.6,5.95,2.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 21:00:00,India,Western India,IN-WE,711.54,769.72,5.93,2.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 22:00:00,India,Western India,IN-WE,711.87,770.07,5.89,2.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 23:00:00,India,Western India,IN-WE,712.66,770.91,5.79,2.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 00:00:00,India,Western India,IN-WE,713.5,771.8,5.68,2.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 01:00:00,India,Western India,IN-WE,715.13,773.54,5.46,2.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 02:00:00,India,Western India,IN-WE,715.44,773.9,5.42,3.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 03:00:00,India,Western India,IN-WE,714.47,772.95,5.55,3.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 04:00:00,India,Western India,IN-WE,714.37,772.85,5.56,3.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 05:00:00,India,Western India,IN-WE,713.88,772.34,5.63,3.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 06:00:00,India,Western India,IN-WE,713.4,771.84,5.69,3.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 07:00:00,India,Western India,IN-WE,712.86,771.27,5.76,3.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 08:00:00,India,Western India,IN-WE,712.84,771.25,5.76,3.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 09:00:00,India,Western India,IN-WE,713.02,771.43,5.74,3.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 10:00:00,India,Western India,IN-WE,713.13,771.54,5.72,3.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 11:00:00,India,Western India,IN-WE,713.01,771.4,5.74,3.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 12:00:00,India,Western India,IN-WE,714.36,772.77,5.56,3.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
