Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-03 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,283.08,343.3,50.36,6.39,pjm.com,false,
2023-01-03 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,285.47,347.49,48.93,6.4,pjm.com,false,
2023-01-03 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,289.87,354.7,46.68,6.77,pjm.com,false,
2023-01-03 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.84,362.22,45.25,7.36,pjm.com,false,
2023-01-03 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,298.89,365.11,45.22,7.83,pjm.com,false,
2023-01-03 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,301.3,367.55,45.07,8.12,pjm.com,false,
2023-01-03 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,299.74,366.03,45.12,8.35,pjm.com,false,
2023-01-03 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,300.21,366.38,45.17,8.42,pjm.com,false,
2023-01-03 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.52,363.33,45.56,8.49,pjm.com,false,
2023-01-03 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.75,360.66,45.62,8.67,pjm.com,false,
2023-01-03 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,292.67,358.24,45.96,8.87,pjm.com,false,
2023-01-03 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.29,361.87,45.05,7.74,pjm.com,false,
2023-01-03 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,296.45,363.53,44.73,7.84,pjm.com,false,
2023-01-03 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,293.79,360.28,45.45,9.94,pjm.com,false,
2023-01-03 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,292.29,358.47,45.72,10.4,pjm.com,false,
2023-01-04 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,289.62,355.78,45.72,10.02,pjm.com,false,
2023-01-04 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,284.25,349.98,46.22,9.56,pjm.com,false,
2023-01-04 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,276.4,340.32,47.95,10.13,pjm.com,false,
2023-01-04 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,276.72,339.91,48.4,9.48,pjm.com,false,
2023-01-04 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,275.65,337.76,49.27,9.08,pjm.com,false,
2023-01-04 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,277.26,338.57,49.8,8.67,pjm.com,false,
2023-01-04 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,280.24,341.03,50.06,8.06,pjm.com,false,
2023-01-04 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,281.9,342.69,49.99,7.03,pjm.com,false,
2023-01-04 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,285.45,347.14,49.15,6.06,pjm.com,false,
2023-01-04 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,285.5,348.26,48.34,5.85,pjm.com,false,
2023-01-04 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,290.38,354.55,47.04,5.13,pjm.com,false,
2023-01-04 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,293.01,359.31,45.35,5.53,pjm.com,false,
2023-01-04 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,305.11,373.68,43.09,5.36,pjm.com,false,
2023-01-04 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,306.59,375.17,43.05,5.44,pjm.com,false,
2023-01-04 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,308.1,376.96,42.74,5.56,pjm.com,false,
2023-01-04 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,311.52,380.6,42.38,5.27,pjm.com,false,
2023-01-04 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,307.47,375.35,43.46,6.19,pjm.com,false,
2023-01-04 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,304.09,371.76,43.79,7.03,pjm.com,false,
2023-01-04 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,300.21,366.98,44.64,7.54,pjm.com,false,
2023-01-04 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.89,362.89,44.66,7.95,pjm.com,false,
2023-01-04 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.65,361.41,44.9,7.9,pjm.com,false,
2023-01-04 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.92,362.1,44.64,7.96,pjm.com,false,
2023-01-04 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,285.46,351.39,46.32,10.86,pjm.com,false,
2023-01-04 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,299.06,366.17,44.68,9.86,pjm.com,false,
2023-01-05 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,301.05,368.63,44.11,8.71,pjm.com,false,
2023-01-05 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,304.3,371.94,43.82,7.38,pjm.com,false,
2023-01-05 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.6,364.16,44.91,7.11,pjm.com,false,
2023-01-05 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,287.52,352.72,46.39,7.57,pjm.com,false,
2023-01-05 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,275.93,339.25,48.38,7.66,pjm.com,false,
2023-01-05 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,273.47,336.28,48.87,7.13,pjm.com,false,
2023-01-05 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,274.03,336.86,48.86,6.69,pjm.com,false,
2023-01-05 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,275.32,339.02,48.18,5.69,pjm.com,false,
2023-01-05 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,276.76,340.0,48.47,5.81,pjm.com,false,
2023-01-05 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,280.83,345.28,47.35,5.39,pjm.com,false,
2023-01-05 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,284.48,349.59,46.67,5.17,pjm.com,false,
2023-01-05 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.32,361.68,44.57,5.82,pjm.com,false,
2023-01-05 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,293.71,361.7,44.29,7.8,pjm.com,false,
2023-01-05 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,299.38,368.48,43.12,7.01,pjm.com,false,
2023-01-05 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.95,366.0,44.02,7.37,pjm.com,false,
2023-01-05 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,296.0,363.11,44.8,7.66,pjm.com,false,
2023-01-05 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,296.14,362.9,44.98,7.48,pjm.com,false,
2023-01-05 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.14,361.51,45.28,7.87,pjm.com,false,
2023-01-05 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,300.97,368.31,44.28,8.36,pjm.com,false,
2023-01-05 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.31,363.71,45.19,9.06,pjm.com,false,
2023-01-05 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.45,361.64,45.43,9.21,pjm.com,false,
2023-01-05 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,298.38,365.59,44.62,8.82,pjm.com,false,
2023-01-05 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.29,364.77,44.66,10.63,pjm.com,false,
2023-01-05 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,299.81,367.84,44.15,10.98,pjm.com,false,
2023-01-06 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,300.86,368.86,44.04,10.2,pjm.com,false,
2023-01-06 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,302.68,371.03,43.61,9.57,pjm.com,false,
2023-01-06 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,303.46,371.72,43.54,8.92,pjm.com,false,
2023-01-06 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,303.32,371.24,43.58,8.13,pjm.com,false,
2023-01-06 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,301.86,368.59,44.52,7.53,pjm.com,false,
2023-01-06 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.66,359.85,46.06,7.89,pjm.com,false,
2023-01-06 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,290.45,355.75,46.19,8.07,pjm.com,false,
2023-01-06 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,293.08,359.18,45.47,7.09,pjm.com,false,
2023-01-06 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,297.4,364.09,44.82,6.32,pjm.com,false,
2023-01-06 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,294.86,360.87,45.48,6.5,pjm.com,false,
2023-01-06 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,295.21,361.85,45.17,7.38,pjm.com,false,
2023-01-06 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,303.14,372.1,43.16,7.59,pjm.com,false,
2023-01-06 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,316.4,387.03,41.34,7.91,pjm.com,false,
2023-01-06 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,323.22,394.37,40.63,7.62,pjm.com,false,
2023-01-06 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,330.76,402.47,39.71,6.66,pjm.com,false,
2023-01-06 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,337.38,410.01,38.69,5.72,pjm.com,false,
2023-01-06 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,335.52,407.57,39.04,5.95,pjm.com,false,
2023-01-06 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.4,403.74,39.72,6.22,pjm.com,false,
2023-01-06 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.02,403.66,39.49,5.8,pjm.com,false,
2023-01-06 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,334.25,406.12,39.2,5.35,pjm.com,false,
2023-01-06 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,333.48,405.55,39.1,4.9,pjm.com,false,
2023-01-06 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,336.89,409.6,38.54,4.23,pjm.com,false,
2023-01-06 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,330.85,403.14,39.48,6.49,pjm.com,false,
2023-01-06 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,333.3,405.8,39.08,6.35,pjm.com,false,
2023-01-07 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,336.98,409.92,38.59,5.8,pjm.com,false,
2023-01-07 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,343.03,416.63,37.64,4.18,pjm.com,false,
2023-01-07 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,347.81,421.51,37.25,3.37,pjm.com,false,
2023-01-07 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,346.16,419.85,37.3,2.8,pjm.com,false,
2023-01-07 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,345.86,419.07,37.47,2.48,pjm.com,false,
2023-01-07 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,338.95,411.19,38.56,2.39,pjm.com,false,
2023-01-07 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,334.05,405.33,39.52,2.43,pjm.com,false,
2023-01-07 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,331.02,402.43,39.6,2.49,pjm.com,false,
2023-01-07 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,325.03,395.65,40.49,3.08,pjm.com,false,
2023-01-07 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,324.09,394.75,40.51,3.21,pjm.com,false,
2023-01-07 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,324.13,394.69,40.62,3.26,pjm.com,false,
2023-01-07 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,330.89,402.59,39.6,3.53,pjm.com,false,
2023-01-07 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,327.8,399.24,40.05,4.97,pjm.com,false,
2023-01-07 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.79,404.74,39.47,5.24,pjm.com,false,
2023-01-07 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,333.25,404.9,39.74,5.78,pjm.com,false,
2023-01-07 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,328.49,399.56,40.21,5.64,pjm.com,false,
2023-01-07 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,328.93,400.01,40.1,5.32,pjm.com,false,
2023-01-07 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,326.81,397.76,40.34,5.13,pjm.com,false,
2023-01-07 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,323.48,393.96,40.88,5.08,pjm.com,false,
2023-01-07 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,322.44,393.27,40.65,5.09,pjm.com,false,
2023-01-07 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,320.05,390.62,40.96,4.91,pjm.com,false,
2023-01-07 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,324.37,396.07,39.85,4.1,pjm.com,false,
2023-01-07 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,325.24,397.29,39.88,5.74,pjm.com,false,
2023-01-07 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,335.4,408.14,38.75,5.32,pjm.com,false,
2023-01-08 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,339.88,412.85,38.22,4.58,pjm.com,false,
2023-01-08 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,340.99,414.08,38.18,4.33,pjm.com,false,
2023-01-08 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,344.84,418.08,37.76,3.62,pjm.com,false,
2023-01-08 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,343.86,416.37,38.1,3.08,pjm.com,false,
2023-01-08 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,338.53,410.17,39.02,3.31,pjm.com,false,
2023-01-08 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,331.08,401.21,40.57,3.32,pjm.com,false,
2023-01-08 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,324.54,395.04,40.63,2.88,pjm.com,false,
2023-01-08 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,321.26,392.2,40.48,2.96,pjm.com,false,
2023-01-08 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,322.8,393.81,40.33,3.03,pjm.com,false,
2023-01-08 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,324.59,395.97,39.96,2.83,pjm.com,false,
2023-01-08 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,326.72,397.88,40.01,2.9,pjm.com,false,
2023-01-08 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.4,404.43,39.08,2.71,pjm.com,false,
2023-01-08 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,337.41,409.48,38.84,3.19,pjm.com,false,
2023-01-08 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,341.58,413.32,38.91,3.7,pjm.com,false,
2023-01-08 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,338.42,409.98,39.27,4.0,pjm.com,false,
2023-01-08 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,337.62,408.97,39.47,3.61,pjm.com,false,
2023-01-08 16:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,333.26,404.37,39.88,3.72,pjm.com,false,
2023-01-08 17:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,331.56,402.98,39.73,3.54,pjm.com,false,
2023-01-08 18:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,331.4,403.23,39.4,3.32,pjm.com,false,
2023-01-08 19:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,333.17,405.26,39.08,3.01,pjm.com,false,
2023-01-08 20:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,334.62,407.23,38.63,2.82,pjm.com,false,
2023-01-08 21:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.31,405.26,38.75,3.87,pjm.com,false,
2023-01-08 22:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,332.64,405.58,38.93,5.59,pjm.com,false,
2023-01-08 23:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,343.78,417.24,37.83,5.17,pjm.com,false,
2023-01-09 00:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,345.08,418.78,37.52,4.54,pjm.com,false,
2023-01-09 01:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,347.69,421.35,37.38,4.04,pjm.com,false,
2023-01-09 02:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,345.64,418.76,37.83,3.27,pjm.com,false,
2023-01-09 03:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,342.02,413.9,38.68,2.97,pjm.com,false,
2023-01-09 04:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,337.1,407.95,39.69,2.96,pjm.com,false,
2023-01-09 05:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,325.04,394.69,41.21,3.17,pjm.com,false,
2023-01-09 06:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,313.36,382.13,42.47,3.82,pjm.com,false,
2023-01-09 07:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,308.65,376.23,43.59,4.26,pjm.com,false,
2023-01-09 08:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,307.18,374.39,43.94,4.75,pjm.com,false,
2023-01-09 09:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,310.41,378.66,43.06,4.51,pjm.com,false,
2023-01-09 10:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,316.51,386.72,41.52,4.67,pjm.com,false,
2023-01-09 11:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,314.74,385.3,41.61,7.66,pjm.com,false,
2023-01-09 12:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,327.1,398.74,40.11,8.12,pjm.com,false,
2023-01-09 13:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,328.82,399.57,40.56,9.02,pjm.com,false,
2023-01-09 14:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,325.29,395.5,41.14,9.11,pjm.com,false,
2023-01-09 15:00:00,USA,"PJM Interconnection, LLC",US-MIDA-PJM,326.93,397.41,40.78,7.77,pjm.com,false,
