Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 21:00:00,USA,California Independent System Operator,US-CAL-CISO,123.25,174.25,72.8,60.2,caiso.com,false,
2023-01-01 22:00:00,USA,California Independent System Operator,US-CAL-CISO,124.88,175.29,72.96,58.93,caiso.com,false,
2023-01-01 23:00:00,USA,California Independent System Operator,US-CAL-CISO,148.49,203.52,67.62,53.21,caiso.com,false,
2023-01-02 00:00:00,USA,California Independent System Operator,US-CAL-CISO,193.13,255.16,59.19,44.36,caiso.com,false,
2023-01-02 01:00:00,USA,California Independent System Operator,US-CAL-CISO,213.9,277.92,56.07,42.42,caiso.com,false,
2023-01-02 02:00:00,USA,California Independent System Operator,US-CAL-CISO,217.86,283.81,54.1,40.58,caiso.com,false,
2023-01-02 03:00:00,USA,California Independent System Operator,US-CAL-CISO,217.3,283.86,53.66,39.88,caiso.com,false,
2023-01-02 04:00:00,USA,California Independent System Operator,US-CAL-CISO,219.42,285.8,53.64,39.43,caiso.com,false,
2023-01-02 05:00:00,USA,California Independent System Operator,US-CAL-CISO,222.95,289.68,53.24,38.4,caiso.com,false,
2023-01-02 06:00:00,USA,California Independent System Operator,US-CAL-CISO,227.2,294.94,52.18,36.88,caiso.com,false,
2023-01-02 07:00:00,USA,California Independent System Operator,US-CAL-CISO,229.39,298.6,51.1,34.87,caiso.com,false,
2023-01-02 08:00:00,USA,California Independent System Operator,US-CAL-CISO,249.04,322.33,47.0,30.95,caiso.com,false,
2023-01-02 09:00:00,USA,California Independent System Operator,US-CAL-CISO,255.82,330.35,45.89,29.2,caiso.com,false,
2023-01-02 10:00:00,USA,California Independent System Operator,US-CAL-CISO,260.01,336.05,44.89,27.63,caiso.com,false,
2023-01-02 11:00:00,USA,California Independent System Operator,US-CAL-CISO,259.9,338.52,43.24,25.74,caiso.com,false,
2023-01-02 12:00:00,USA,California Independent System Operator,US-CAL-CISO,257.5,336.74,43.15,25.86,caiso.com,false,
2023-01-02 13:00:00,USA,California Independent System Operator,US-CAL-CISO,262.37,344.63,40.35,24.39,caiso.com,false,
2023-01-02 14:00:00,USA,California Independent System Operator,US-CAL-CISO,265.59,348.85,39.24,24.0,caiso.com,false,
2023-01-02 15:00:00,USA,California Independent System Operator,US-CAL-CISO,257.38,340.06,40.44,26.13,caiso.com,false,
2023-01-02 16:00:00,USA,California Independent System Operator,US-CAL-CISO,202.25,273.11,53.31,40.15,caiso.com,false,
2023-01-02 17:00:00,USA,California Independent System Operator,US-CAL-CISO,173.14,235.45,61.3,48.38,caiso.com,false,
2023-01-02 18:00:00,USA,California Independent System Operator,US-CAL-CISO,169.28,230.8,62.3,49.2,caiso.com,false,
2023-01-02 19:00:00,USA,California Independent System Operator,US-CAL-CISO,176.19,239.39,60.29,47.4,caiso.com,false,
2023-01-02 20:00:00,USA,California Independent System Operator,US-CAL-CISO,185.02,249.0,58.92,45.51,caiso.com,false,
2023-01-02 21:00:00,USA,California Independent System Operator,US-CAL-CISO,192.29,256.43,58.07,44.47,caiso.com,false,
2023-01-02 22:00:00,USA,California Independent System Operator,US-CAL-CISO,213.61,283.42,52.14,38.6,caiso.com,false,
2023-01-02 23:00:00,USA,California Independent System Operator,US-CAL-CISO,236.44,312.76,45.5,32.33,caiso.com,false,
2023-01-03 00:00:00,USA,California Independent System Operator,US-CAL-CISO,254.92,336.22,40.38,27.9,caiso.com,false,
2023-01-03 01:00:00,USA,California Independent System Operator,US-CAL-CISO,252.65,332.01,41.87,30.09,caiso.com,false,
2023-01-03 02:00:00,USA,California Independent System Operator,US-CAL-CISO,250.41,328.9,42.75,30.81,caiso.com,false,
2023-01-03 03:00:00,USA,California Independent System Operator,US-CAL-CISO,245.34,323.61,43.16,30.8,caiso.com,false,
2023-01-03 04:00:00,USA,California Independent System Operator,US-CAL-CISO,238.59,314.6,45.29,32.38,caiso.com,false,
2023-01-03 05:00:00,USA,California Independent System Operator,US-CAL-CISO,243.29,320.29,44.24,30.87,caiso.com,false,
2023-01-03 06:00:00,USA,California Independent System Operator,US-CAL-CISO,253.45,332.0,42.33,28.04,caiso.com,false,
2023-01-03 07:00:00,USA,California Independent System Operator,US-CAL-CISO,256.93,337.47,40.97,26.04,caiso.com,false,
2023-01-03 08:00:00,USA,California Independent System Operator,US-CAL-CISO,256.34,337.33,40.67,25.65,caiso.com,false,
2023-01-03 09:00:00,USA,California Independent System Operator,US-CAL-CISO,258.36,340.02,40.06,25.07,caiso.com,false,
2023-01-03 10:00:00,USA,California Independent System Operator,US-CAL-CISO,258.54,340.26,39.94,25.19,caiso.com,false,
2023-01-03 11:00:00,USA,California Independent System Operator,US-CAL-CISO,260.49,343.15,39.18,24.58,caiso.com,false,
2023-01-03 12:00:00,USA,California Independent System Operator,US-CAL-CISO,259.17,342.01,39.32,24.58,caiso.com,false,
2023-01-03 13:00:00,USA,California Independent System Operator,US-CAL-CISO,256.81,339.09,39.84,25.87,caiso.com,false,
2023-01-03 14:00:00,USA,California Independent System Operator,US-CAL-CISO,253.38,332.96,42.16,29.16,caiso.com,false,
2023-01-03 15:00:00,USA,California Independent System Operator,US-CAL-CISO,240.55,317.42,45.12,33.5,caiso.com,false,
2023-01-03 16:00:00,USA,California Independent System Operator,US-CAL-CISO,199.13,269.57,53.08,43.12,caiso.com,false,
2023-01-03 17:00:00,USA,California Independent System Operator,US-CAL-CISO,181.83,248.44,57.2,47.59,caiso.com,false,
2023-01-03 18:00:00,USA,California Independent System Operator,US-CAL-CISO,179.09,245.18,57.86,48.34,caiso.com,false,
2023-01-03 19:00:00,USA,California Independent System Operator,US-CAL-CISO,181.16,247.25,57.8,47.84,caiso.com,false,
2023-01-03 20:00:00,USA,California Independent System Operator,US-CAL-CISO,180.06,246.68,57.64,47.62,caiso.com,false,
2023-01-03 21:00:00,USA,California Independent System Operator,US-CAL-CISO,185.18,252.07,57.0,46.27,caiso.com,false,
2023-01-03 22:00:00,USA,California Independent System Operator,US-CAL-CISO,195.54,263.29,55.31,44.16,caiso.com,false,
2023-01-03 23:00:00,USA,California Independent System Operator,US-CAL-CISO,239.34,314.08,46.66,34.98,caiso.com,false,
2023-01-04 00:00:00,USA,California Independent System Operator,US-CAL-CISO,263.08,342.22,41.63,30.42,caiso.com,false,
2023-01-04 01:00:00,USA,California Independent System Operator,US-CAL-CISO,264.17,342.41,42.18,31.62,caiso.com,false,
2023-01-04 02:00:00,USA,California Independent System Operator,US-CAL-CISO,262.58,340.83,42.31,31.69,caiso.com,false,
2023-01-04 03:00:00,USA,California Independent System Operator,US-CAL-CISO,266.0,345.36,41.21,30.36,caiso.com,false,
2023-01-04 04:00:00,USA,California Independent System Operator,US-CAL-CISO,264.0,342.02,42.36,31.12,caiso.com,false,
2023-01-04 05:00:00,USA,California Independent System Operator,US-CAL-CISO,261.44,339.58,42.47,30.86,caiso.com,false,
2023-01-04 06:00:00,USA,California Independent System Operator,US-CAL-CISO,271.51,353.28,39.06,26.64,caiso.com,false,
2023-01-04 07:00:00,USA,California Independent System Operator,US-CAL-CISO,280.29,365.02,36.2,23.21,caiso.com,false,
2023-01-04 08:00:00,USA,California Independent System Operator,US-CAL-CISO,278.73,363.2,36.56,23.2,caiso.com,false,
2023-01-04 09:00:00,USA,California Independent System Operator,US-CAL-CISO,276.51,360.39,37.16,23.83,caiso.com,false,
2023-01-04 10:00:00,USA,California Independent System Operator,US-CAL-CISO,272.66,356.44,37.52,24.11,caiso.com,false,
2023-01-04 11:00:00,USA,California Independent System Operator,US-CAL-CISO,272.6,356.89,37.36,23.75,caiso.com,false,
2023-01-04 12:00:00,USA,California Independent System Operator,US-CAL-CISO,275.33,360.68,36.46,23.0,caiso.com,false,
2023-01-04 13:00:00,USA,California Independent System Operator,US-CAL-CISO,269.96,354.43,37.59,24.65,caiso.com,false,
2023-01-04 14:00:00,USA,California Independent System Operator,US-CAL-CISO,264.76,347.32,39.36,27.01,caiso.com,false,
2023-01-04 15:00:00,USA,California Independent System Operator,US-CAL-CISO,260.42,340.04,41.6,29.49,caiso.com,false,
2023-01-04 16:00:00,USA,California Independent System Operator,US-CAL-CISO,246.3,324.29,43.57,32.03,caiso.com,false,
2023-01-04 17:00:00,USA,California Independent System Operator,US-CAL-CISO,225.27,298.66,48.61,37.39,caiso.com,false,
2023-01-04 18:00:00,USA,California Independent System Operator,US-CAL-CISO,209.34,279.49,52.12,41.13,caiso.com,false,
2023-01-04 19:00:00,USA,California Independent System Operator,US-CAL-CISO,206.49,275.86,52.85,41.63,caiso.com,false,
2023-01-04 20:00:00,USA,California Independent System Operator,US-CAL-CISO,215.46,286.88,50.79,39.21,caiso.com,false,
2023-01-04 21:00:00,USA,California Independent System Operator,US-CAL-CISO,212.07,282.63,51.65,40.12,caiso.com,false,
2023-01-04 22:00:00,USA,California Independent System Operator,US-CAL-CISO,211.52,281.88,51.83,40.09,caiso.com,false,
2023-01-04 23:00:00,USA,California Independent System Operator,US-CAL-CISO,220.85,293.22,49.63,37.67,caiso.com,false,
2023-01-05 00:00:00,USA,California Independent System Operator,US-CAL-CISO,234.2,307.97,47.47,35.55,caiso.com,false,
2023-01-05 01:00:00,USA,California Independent System Operator,US-CAL-CISO,247.62,322.55,45.57,34.26,caiso.com,false,
2023-01-05 02:00:00,USA,California Independent System Operator,US-CAL-CISO,256.14,332.11,44.36,32.86,caiso.com,false,
2023-01-05 03:00:00,USA,California Independent System Operator,US-CAL-CISO,257.02,333.95,43.55,31.73,caiso.com,false,
2023-01-05 04:00:00,USA,California Independent System Operator,US-CAL-CISO,259.6,338.7,41.69,29.38,caiso.com,false,
2023-01-05 05:00:00,USA,California Independent System Operator,US-CAL-CISO,262.36,342.82,40.59,27.67,caiso.com,false,
2023-01-05 06:00:00,USA,California Independent System Operator,US-CAL-CISO,263.14,343.77,40.4,26.93,caiso.com,false,
2023-01-05 07:00:00,USA,California Independent System Operator,US-CAL-CISO,262.7,342.0,41.23,27.27,caiso.com,false,
2023-01-05 08:00:00,USA,California Independent System Operator,US-CAL-CISO,262.6,343.43,40.04,27.04,caiso.com,false,
2023-01-05 09:00:00,USA,California Independent System Operator,US-CAL-CISO,268.09,350.22,38.85,27.1,caiso.com,false,
2023-01-05 10:00:00,USA,California Independent System Operator,US-CAL-CISO,281.74,367.11,35.73,25.21,caiso.com,false,
2023-01-05 11:00:00,USA,California Independent System Operator,US-CAL-CISO,279.99,365.41,36.03,26.73,caiso.com,false,
2023-01-05 12:00:00,USA,California Independent System Operator,US-CAL-CISO,284.41,372.89,33.87,26.39,caiso.com,false,
2023-01-05 13:00:00,USA,California Independent System Operator,US-CAL-CISO,285.66,375.75,33.12,27.58,caiso.com,false,
2023-01-05 14:00:00,USA,California Independent System Operator,US-CAL-CISO,281.58,369.52,34.99,30.84,caiso.com,false,
2023-01-05 15:00:00,USA,California Independent System Operator,US-CAL-CISO,278.65,365.09,35.68,31.05,caiso.com,false,
2023-01-05 16:00:00,USA,California Independent System Operator,US-CAL-CISO,270.28,355.47,37.26,32.56,caiso.com,false,
2023-01-05 17:00:00,USA,California Independent System Operator,US-CAL-CISO,261.62,344.7,39.35,34.92,caiso.com,false,
2023-01-05 18:00:00,USA,California Independent System Operator,US-CAL-CISO,249.32,330.43,41.63,37.43,caiso.com,false,
2023-01-05 19:00:00,USA,California Independent System Operator,US-CAL-CISO,236.15,314.49,44.58,40.56,caiso.com,false,
2023-01-05 20:00:00,USA,California Independent System Operator,US-CAL-CISO,241.94,321.43,42.98,38.87,caiso.com,false,
2023-01-05 21:00:00,USA,California Independent System Operator,US-CAL-CISO,230.38,307.65,45.45,41.59,caiso.com,false,
2023-01-05 22:00:00,USA,California Independent System Operator,US-CAL-CISO,229.09,307.08,45.25,41.38,caiso.com,false,
2023-01-05 23:00:00,USA,California Independent System Operator,US-CAL-CISO,230.14,307.85,45.32,40.68,caiso.com,false,
2023-01-06 00:00:00,USA,California Independent System Operator,US-CAL-CISO,242.66,320.47,44.1,37.94,caiso.com,false,
2023-01-06 01:00:00,USA,California Independent System Operator,US-CAL-CISO,251.63,330.24,42.56,39.27,caiso.com,false,
2023-01-06 02:00:00,USA,California Independent System Operator,US-CAL-CISO,251.69,330.15,42.58,39.33,caiso.com,false,
2023-01-06 03:00:00,USA,California Independent System Operator,US-CAL-CISO,253.38,332.46,42.05,38.75,caiso.com,false,
2023-01-06 04:00:00,USA,California Independent System Operator,US-CAL-CISO,259.8,341.02,40.07,36.67,caiso.com,false,
2023-01-06 05:00:00,USA,California Independent System Operator,US-CAL-CISO,262.24,344.18,39.37,35.93,caiso.com,false,
2023-01-06 06:00:00,USA,California Independent System Operator,US-CAL-CISO,247.86,325.83,43.01,35.61,caiso.com,false,
2023-01-06 07:00:00,USA,California Independent System Operator,US-CAL-CISO,240.7,316.23,45.43,37.42,caiso.com,false,
2023-01-06 08:00:00,USA,California Independent System Operator,US-CAL-CISO,255.15,335.14,41.43,33.46,caiso.com,false,
2023-01-06 09:00:00,USA,California Independent System Operator,US-CAL-CISO,262.18,344.17,39.65,31.56,caiso.com,false,
2023-01-06 10:00:00,USA,California Independent System Operator,US-CAL-CISO,272.08,356.63,37.15,29.15,caiso.com,false,
2023-01-06 11:00:00,USA,California Independent System Operator,US-CAL-CISO,292.14,382.37,32.08,27.96,caiso.com,false,
2023-01-06 12:00:00,USA,California Independent System Operator,US-CAL-CISO,292.4,382.11,32.64,28.49,caiso.com,false,
2023-01-06 13:00:00,USA,California Independent System Operator,US-CAL-CISO,290.34,377.4,34.83,30.98,caiso.com,false,
2023-01-06 14:00:00,USA,California Independent System Operator,US-CAL-CISO,271.99,353.34,40.25,36.49,caiso.com,false,
2023-01-06 15:00:00,USA,California Independent System Operator,US-CAL-CISO,267.68,347.52,41.59,38.1,caiso.com,false,
2023-01-06 16:00:00,USA,California Independent System Operator,US-CAL-CISO,229.98,305.95,47.59,44.4,caiso.com,false,
2023-01-06 17:00:00,USA,California Independent System Operator,US-CAL-CISO,195.39,264.42,55.39,52.37,caiso.com,false,
2023-01-06 18:00:00,USA,California Independent System Operator,US-CAL-CISO,186.88,254.34,57.22,54.18,caiso.com,false,
2023-01-06 19:00:00,USA,California Independent System Operator,US-CAL-CISO,192.45,261.01,55.89,52.88,caiso.com,false,
2023-01-06 20:00:00,USA,California Independent System Operator,US-CAL-CISO,186.2,253.68,57.27,54.22,caiso.com,false,
2023-01-06 21:00:00,USA,California Independent System Operator,US-CAL-CISO,185.07,252.51,57.41,54.33,caiso.com,false,
2023-01-06 22:00:00,USA,California Independent System Operator,US-CAL-CISO,184.05,251.9,57.26,54.18,caiso.com,false,
2023-01-06 23:00:00,USA,California Independent System Operator,US-CAL-CISO,209.01,281.13,52.24,48.85,caiso.com,false,
2023-01-07 00:00:00,USA,California Independent System Operator,US-CAL-CISO,247.41,323.44,45.8,37.94,caiso.com,false,
2023-01-07 01:00:00,USA,California Independent System Operator,US-CAL-CISO,261.14,339.27,43.04,35.18,caiso.com,false,
2023-01-07 02:00:00,USA,California Independent System Operator,US-CAL-CISO,259.21,337.54,43.0,34.67,caiso.com,false,
2023-01-07 03:00:00,USA,California Independent System Operator,US-CAL-CISO,259.25,338.2,42.48,33.42,caiso.com,false,
2023-01-07 04:00:00,USA,California Independent System Operator,US-CAL-CISO,256.38,335.76,42.33,32.72,caiso.com,false,
2023-01-07 05:00:00,USA,California Independent System Operator,US-CAL-CISO,258.71,339.01,41.46,31.36,caiso.com,false,
2023-01-07 06:00:00,USA,California Independent System Operator,US-CAL-CISO,267.19,350.21,38.86,28.53,caiso.com,false,
2023-01-07 07:00:00,USA,California Independent System Operator,US-CAL-CISO,271.32,354.81,38.25,27.44,caiso.com,false,
2023-01-07 08:00:00,USA,California Independent System Operator,US-CAL-CISO,270.85,353.33,39.17,27.89,caiso.com,false,
2023-01-07 09:00:00,USA,California Independent System Operator,US-CAL-CISO,277.53,362.09,37.26,25.69,caiso.com,false,
2023-01-07 10:00:00,USA,California Independent System Operator,US-CAL-CISO,281.01,366.09,36.71,24.63,caiso.com,false,
2023-01-07 11:00:00,USA,California Independent System Operator,US-CAL-CISO,276.49,361.46,37.31,25.31,caiso.com,false,
2023-01-07 12:00:00,USA,California Independent System Operator,US-CAL-CISO,276.72,362.92,36.46,24.78,caiso.com,false,
2023-01-07 13:00:00,USA,California Independent System Operator,US-CAL-CISO,268.09,352.5,38.38,27.16,caiso.com,false,
2023-01-07 14:00:00,USA,California Independent System Operator,US-CAL-CISO,262.75,345.89,39.67,28.89,caiso.com,false,
2023-01-07 15:00:00,USA,California Independent System Operator,US-CAL-CISO,249.06,329.45,42.8,32.0,caiso.com,false,
2023-01-07 16:00:00,USA,California Independent System Operator,US-CAL-CISO,208.22,280.34,51.92,41.61,caiso.com,false,
2023-01-07 17:00:00,USA,California Independent System Operator,US-CAL-CISO,196.97,266.6,54.78,43.95,caiso.com,false,
2023-01-07 18:00:00,USA,California Independent System Operator,US-CAL-CISO,195.2,265.21,54.76,43.76,caiso.com,false,
2023-01-07 19:00:00,USA,California Independent System Operator,US-CAL-CISO,191.73,261.24,55.55,43.95,caiso.com,false,
2023-01-07 20:00:00,USA,California Independent System Operator,US-CAL-CISO,192.85,263.1,55.0,43.35,caiso.com,false,
2023-01-07 21:00:00,USA,California Independent System Operator,US-CAL-CISO,189.03,258.23,56.1,43.86,caiso.com,false,
2023-01-07 22:00:00,USA,California Independent System Operator,US-CAL-CISO,203.57,275.62,52.83,39.88,caiso.com,false,
2023-01-07 23:00:00,USA,California Independent System Operator,US-CAL-CISO,212.93,286.58,50.73,37.67,caiso.com,false,
2023-01-08 00:00:00,USA,California Independent System Operator,US-CAL-CISO,243.88,321.75,44.87,31.5,caiso.com,false,
2023-01-08 01:00:00,USA,California Independent System Operator,US-CAL-CISO,250.71,327.98,44.48,31.91,caiso.com,false,
2023-01-08 02:00:00,USA,California Independent System Operator,US-CAL-CISO,246.3,322.47,45.54,32.95,caiso.com,false,
2023-01-08 03:00:00,USA,California Independent System Operator,US-CAL-CISO,246.22,322.78,45.25,32.45,caiso.com,false,
2023-01-08 04:00:00,USA,California Independent System Operator,US-CAL-CISO,249.96,328.79,43.35,30.24,caiso.com,false,
2023-01-08 05:00:00,USA,California Independent System Operator,US-CAL-CISO,253.16,333.04,42.39,28.92,caiso.com,false,
2023-01-08 06:00:00,USA,California Independent System Operator,US-CAL-CISO,262.22,344.59,39.86,26.16,caiso.com,false,
2023-01-08 07:00:00,USA,California Independent System Operator,US-CAL-CISO,262.01,343.89,40.21,26.16,caiso.com,false,
2023-01-08 08:00:00,USA,California Independent System Operator,US-CAL-CISO,262.19,344.41,40.07,25.79,caiso.com,false,
2023-01-08 09:00:00,USA,California Independent System Operator,US-CAL-CISO,251.86,329.84,43.84,28.67,caiso.com,false,
2023-01-08 10:00:00,USA,California Independent System Operator,US-CAL-CISO,251.49,327.87,45.05,29.39,caiso.com,false,
2023-01-08 11:00:00,USA,California Independent System Operator,US-CAL-CISO,250.51,326.28,45.67,29.61,caiso.com,false,
2023-01-08 12:00:00,USA,California Independent System Operator,US-CAL-CISO,250.02,325.92,45.74,29.57,caiso.com,false,
2023-01-08 13:00:00,USA,California Independent System Operator,US-CAL-CISO,244.24,318.26,47.26,31.62,caiso.com,false,
2023-01-08 14:00:00,USA,California Independent System Operator,US-CAL-CISO,239.99,312.97,48.08,32.68,caiso.com,false,
2023-01-08 15:00:00,USA,California Independent System Operator,US-CAL-CISO,229.64,300.9,50.22,35.31,caiso.com,false,
2023-01-08 16:00:00,USA,California Independent System Operator,US-CAL-CISO,197.3,262.48,57.27,42.68,caiso.com,false,
2023-01-08 17:00:00,USA,California Independent System Operator,US-CAL-CISO,167.52,227.04,63.95,50.09,caiso.com,false,
2023-01-08 18:00:00,USA,California Independent System Operator,US-CAL-CISO,157.1,215.41,65.66,52.53,caiso.com,false,
2023-01-08 19:00:00,USA,California Independent System Operator,US-CAL-CISO,151.2,208.67,66.52,53.91,caiso.com,false,
2023-01-08 20:00:00,USA,California Independent System Operator,US-CAL-CISO,144.25,200.47,67.98,55.38,caiso.com,false,
2023-01-08 21:00:00,USA,California Independent System Operator,US-CAL-CISO,146.04,202.1,67.76,55.01,caiso.com,false,
2023-01-08 22:00:00,USA,California Independent System Operator,US-CAL-CISO,155.01,212.62,65.93,52.65,caiso.com,false,
2023-01-08 23:00:00,USA,California Independent System Operator,US-CAL-CISO,183.92,245.46,60.69,46.7,caiso.com,false,
2023-01-09 00:00:00,USA,California Independent System Operator,US-CAL-CISO,228.48,298.28,51.11,37.54,caiso.com,false,
2023-01-09 01:00:00,USA,California Independent System Operator,US-CAL-CISO,237.22,307.05,50.27,37.7,caiso.com,false,
2023-01-09 02:00:00,USA,California Independent System Operator,US-CAL-CISO,242.66,315.22,47.85,35.23,caiso.com,false,
2023-01-09 03:00:00,USA,California Independent System Operator,US-CAL-CISO,245.64,320.31,46.12,33.37,caiso.com,false,
2023-01-09 04:00:00,USA,California Independent System Operator,US-CAL-CISO,248.18,324.93,44.33,31.16,caiso.com,false,
2023-01-09 05:00:00,USA,California Independent System Operator,US-CAL-CISO,249.21,326.88,43.55,29.84,caiso.com,false,
2023-01-09 06:00:00,USA,California Independent System Operator,US-CAL-CISO,246.86,323.49,44.46,30.04,caiso.com,false,
2023-01-09 07:00:00,USA,California Independent System Operator,US-CAL-CISO,235.4,308.56,47.74,32.67,caiso.com,false,
2023-01-09 08:00:00,USA,California Independent System Operator,US-CAL-CISO,239.06,312.49,47.17,31.85,caiso.com,false,
2023-01-09 09:00:00,USA,California Independent System Operator,US-CAL-CISO,243.06,317.65,45.95,30.75,caiso.com,false,
2023-01-09 10:00:00,USA,California Independent System Operator,US-CAL-CISO,250.15,326.52,44.15,29.34,caiso.com,false,
2023-01-09 11:00:00,USA,California Independent System Operator,US-CAL-CISO,248.71,325.11,44.14,29.6,caiso.com,false,
2023-01-09 12:00:00,USA,California Independent System Operator,US-CAL-CISO,244.35,320.69,44.58,30.52,caiso.com,false,
2023-01-09 13:00:00,USA,California Independent System Operator,US-CAL-CISO,242.8,319.21,44.86,31.46,caiso.com,false,
2023-01-09 14:00:00,USA,California Independent System Operator,US-CAL-CISO,247.37,324.49,44.1,31.91,caiso.com,false,
2023-01-09 15:00:00,USA,California Independent System Operator,US-CAL-CISO,248.24,324.03,44.87,32.87,caiso.com,false,
2023-01-09 16:00:00,USA,California Independent System Operator,US-CAL-CISO,240.45,316.77,45.1,33.01,caiso.com,false,
2023-01-09 17:00:00,USA,California Independent System Operator,US-CAL-CISO,230.45,305.77,46.54,34.68,caiso.com,false,
2023-01-09 18:00:00,USA,California Independent System Operator,US-CAL-CISO,224.09,298.17,47.89,36.2,caiso.com,false,
2023-01-09 19:00:00,USA,California Independent System Operator,US-CAL-CISO,216.93,289.69,49.43,38.26,caiso.com,false,
2023-01-09 20:00:00,USA,California Independent System Operator,US-CAL-CISO,214.65,287.07,49.96,38.47,caiso.com,false,
2023-01-09 21:00:00,USA,California Independent System Operator,US-CAL-CISO,222.56,296.54,48.22,36.5,caiso.com,false,
2023-01-09 22:00:00,USA,California Independent System Operator,US-CAL-CISO,232.64,307.71,46.7,34.46,caiso.com,false,
2023-01-09 23:00:00,USA,California Independent System Operator,US-CAL-CISO,244.71,323.33,43.28,31.29,caiso.com,false,
2023-01-10 00:00:00,USA,California Independent System Operator,US-CAL-CISO,250.1,328.97,42.56,30.65,caiso.com,false,
2023-01-10 01:00:00,USA,California Independent System Operator,US-CAL-CISO,246.15,322.59,44.44,32.94,caiso.com,false,
2023-01-10 02:00:00,USA,California Independent System Operator,US-CAL-CISO,243.68,319.55,44.93,33.44,caiso.com,false,
2023-01-10 03:00:00,USA,California Independent System Operator,US-CAL-CISO,237.94,312.64,46.15,34.51,caiso.com,false,
2023-01-10 04:00:00,USA,California Independent System Operator,US-CAL-CISO,242.36,318.35,44.76,32.76,caiso.com,false,
2023-01-10 05:00:00,USA,California Independent System Operator,US-CAL-CISO,241.67,318.03,44.58,32.36,caiso.com,false,
2023-01-10 06:00:00,USA,California Independent System Operator,US-CAL-CISO,237.3,312.55,45.71,32.83,caiso.com,false,
2023-01-10 07:00:00,USA,California Independent System Operator,US-CAL-CISO,236.67,311.28,46.3,32.81,caiso.com,false,
2023-01-10 08:00:00,USA,California Independent System Operator,US-CAL-CISO,244.67,320.69,44.75,30.93,caiso.com,false,
2023-01-10 09:00:00,USA,California Independent System Operator,US-CAL-CISO,240.35,314.58,46.38,32.02,caiso.com,false,
2023-01-10 10:00:00,USA,California Independent System Operator,US-CAL-CISO,234.39,306.95,47.87,33.59,caiso.com,false,
2023-01-10 11:00:00,USA,California Independent System Operator,US-CAL-CISO,223.66,294.05,50.16,36.03,caiso.com,false,
2023-01-10 12:00:00,USA,California Independent System Operator,US-CAL-CISO,223.49,294.41,49.77,36.02,caiso.com,false,
