1;2020-01-02 15:00:00;1131,818,334,334,1050,67,956,739,276,663,949,498,1107,924,924,860,3,1193,450,910,910,955,668,1164,1111,961,1148,261,261,30,921,12,12,12,140,540,830,830,368,368,761,1157,33,315,1016,192,512,884,884,44,1124,525,525,525,1084,242,24,24,271,772,700,700,604,579,13,204,843,1019,385,385,497,497,558,294,1188,258,883,718,211,515,568,568,835,977,1149,1171,1171,1008,660,660,660,115,239,239,771,1053,915,80,80,347,347,347,1046,49,586,1026,1026,546,572,572,868,920,920,581,1151,1151,1058,1058,194,186,186,186,612,765,1,256,606,154,797,798,580,1039,452,828,968,556,585,55,293,341,341,1141,1141,896,824,824,1051,857,551,366,1057,847,940,800,1167,478,322,1000,777,471,1073,672,1103,1103,233,1177,1177,1177,753,892,425,909,1173,549,360,903,682,697,32,1013,1017,1147,623,88,88,925,925,809,414,9,690,96,530,544,544,93,563,259,221,221,221,996,616,616,359,780,314,808,808,732,582,582,205,205,205,479,479,958,1042,673,1080,766,577,994,994,183,901,775,775,1143,1143,1020,872,872,1018,257,257,284,284,284,332,460,787,871,871,467,882,1138,570,570,464,235,143,483,483,253,253,726,951,951,219,484,1101,501,102,102,724,724,489,1092,274,527,548,396,441,441,441,869,986,1129,1129,1015,1015,662,1140,419,789,520,472,656,656,656,816,941,906,906,223,1025,1025,1025,599,768,713,66,66,885,103,103,340,63,1120,491,255,653,987,206,836,997,796,190,499,499,645,126,507,507,944,944,216,353,405,198,198,198,524,228,1043,380,895,779,992,992,176,176,625,431,431,431,1168,1038,1038,389,389,374,50,280,280,615,266,1170,403,109,539,932,633,633,535,447,447,447,1102,124,124,60,638,638,107,688,1005,1005,729,729,145,145,711,711,983,983,983,175,1112,1112,584,584,1190,1190,459,508,508,486,209,209,786,786,678,678,678,286,286,503,503,85,85,46,46,594,
1;2020-01-02 15:30:00;260,334,976,956,278,643,708,306,1106,924,3,3,3,910,955,955,1148,261,140,415,368,880,880,33,1016,1016,876,1185,24,700,718,718,211,101,974,998,915,80,80,80,80,347,575,572,920,1151,1151,1151,1002,452,452,692,556,341,1141,824,1057,1057,482,847,847,777,777,1154,953,846,737,636,65,1103,1103,1103,111,753,753,740,1066,837,817,1074,88,861,756,245,544,1155,780,780,808,268,268,732,732,582,479,1042,1080,577,1078,1143,872,257,871,467,483,253,253,726,951,484,501,501,595,724,840,1129,1015,662,662,419,419,1048,223,713,713,103,446,1041,653,75,384,796,499,499,1113,944,405,405,1010,1010,1010,1010,198,703,488,779,992,431,1096,1095,280,1170,352,1110,1110,447,124,124,1135,638,638,638,638,729,729,729,475,475,983,983,1153,1153,303,303,900,1112,1112,1112,1112,459,89,89,209,209,209,786,786,15,15,503,85,
1;2020-01-02 14:30:00;818,913,1050,1050,67,640,956,276,1176,1176,708,949,1107,1106,924,68,1193,955,1148,30,12,704,227,227,415,540,880,761,315,1016,884,884,44,1124,1124,1084,242,271,604,579,13,13,952,1019,385,497,1128,1128,718,515,101,1150,1150,239,771,771,771,1053,80,575,49,586,586,546,572,1151,1002,1002,1,256,1039,556,55,896,1051,857,366,478,322,1000,777,1154,1073,636,636,1070,1070,1103,111,1177,753,892,425,1173,360,817,1189,925,9,690,861,96,221,150,1155,996,996,616,780,808,732,205,110,406,766,901,1078,1020,1020,872,1018,257,284,284,332,882,1138,842,464,143,484,102,102,102,548,441,869,567,662,419,520,472,816,906,223,223,1025,599,768,768,768,885,340,340,446,63,1041,1120,491,1183,75,75,75,384,796,645,645,126,507,216,477,353,1010,1010,228,703,1043,380,895,488,488,779,992,992,625,431,1168,389,1096,1095,615,266,403,539,932,535,1195,827,447,1102,124,1135,1135,60,638,638,107,107,688,1005,729,729,983,248,248,121,121,175,569,1153,1153,303,303,851,851,301,301,1112,584,584,584,584,1190,1190,8,113,113,486,486,89,89,209,678,678,678,877,877,275,275,286,286,15,15,503,46,46,594,
1;2020-01-02 11:00:00;739,1150,1150,1002,940,940,753,753,183,501,501,499,645,645,118,118,1010,1010,625,124,1135,145,145,175,569,973,973,301,301,1190,1190,1190,325,325,286,
1;2020-01-02 11:30:00;739,1150,1150,940,940,753,753,183,501,501,789,223,223,499,645,118,118,617,625,124,1135,638,638,107,145,145,248,248,175,175,175,569,569,1153,1153,1153,1153,973,973,900,900,900,900,900,1190,486,486,486,209,286,594,594,
1;2020-01-02 12:00:00;739,739,739,1150,1150,452,753,753,102,102,789,653,617,625,625,638,638,107,145,145,983,983,175,569,973,301,301,900,1112,1112,1190,1190,325,325,486,209,286,286,
1;2020-01-02 13:00:00;739,3,3,1002,1002,1103,1103,616,616,501,102,789,789,789,66,66,653,653,499,118,617,617,447,124,1135,1135,688,688,1005,729,145,145,983,983,175,569,569,922,1153,851,851,973,301,900,900,1190,1190,325,113,678,678,275,275,286,286,503,85,85,
1;2020-01-02 12:30:00;739,739,3,3,1150,1150,670,452,452,452,1103,1103,501,501,501,102,789,789,789,653,645,617,617,1110,1110,447,447,124,1135,1135,688,688,1005,145,145,711,711,983,983,175,569,922,1153,1153,1153,973,973,301,1112,1112,1190,113,209,209,286,286,85,85,594,594,
1;2020-01-02 16:00:00;739,739,68,921,921,880,880,880,880,1124,1124,307,568,80,80,670,670,36,1002,797,556,293,335,940,940,777,777,471,616,616,359,1080,183,183,872,872,464,464,102,102,567,789,789,223,223,66,66,661,1183,653,645,645,1113,118,118,477,405,405,1010,1010,1010,1010,779,992,625,431,389,1170,1170,1170,352,1110,1110,1135,1135,107,107,1005,729,729,729,983,983,248,248,121,121,121,641,303,303,851,851,851,973,973,900,1112,1112,1112,1112,1190,1190,8,8,113,486,209,786,877,877,286,286,85,85,
1;2020-01-02 16:30:00;739,739,739,921,80,80,1002,777,777,471,829,829,1103,1103,1103,616,183,872,501,223,66,653,653,499,499,1113,617,617,992,992,625,625,625,1170,1170,352,447,447,124,124,1135,1135,1135,107,107,1005,145,145,711,711,475,475,983,983,121,121,121,175,175,641,641,641,922,922,1153,1153,303,303,851,851,851,301,1112,508,508,113,89,89,209,209,786,877,286,503,503,85,85,85,46,46,594,
1;2020-01-02 13:30:00;3,3,921,921,670,452,452,940,940,940,940,777,777,753,753,183,183,501,501,789,789,499,645,118,1010,1010,617,617,992,992,625,403,352,447,124,124,1135,1135,1135,1135,638,729,983,983,248,248,248,248,569,922,922,922,303,303,851,851,973,973,900,900,900,1112,1112,584,584,1190,1190,1190,325,508,508,113,113,89,209,209,678,678,877,877,275,275,286,286,503,503,85,
1;2020-01-02 18:00:00;3,3,1124,1124,1150,1150,80,80,80,80,80,1002,1002,1002,783,783,783,783,452,940,940,777,777,471,1103,616,582,582,183,872,872,464,102,789,645,645,645,1113,405,405,405,405,403,403,1110,1110,1110,638,638,638,729,145,145,983,983,121,121,175,641,641,922,900,900,584,1190,8,459,459,459,89,89,89,209,209,786,786,786,275,275,286,15,15,15,503,503,85,46,
1;2020-01-02 17:00:00;921,80,80,670,670,1002,452,777,777,777,471,471,1103,1103,1103,616,183,872,464,464,501,223,223,66,653,653,1113,1113,507,507,118,118,118,1170,1170,1170,1170,1170,352,352,352,352,1110,107,1005,1005,729,145,145,475,475,641,641,922,922,1153,1153,1153,1153,301,1112,459,459,486,486,678,678,877,877,275,275,286,503,46,46,594,
1;2020-01-02 17:30:00;921,921,921,921,880,880,670,670,1002,783,783,452,452,777,777,777,471,1103,753,753,183,183,183,464,102,789,653,645,507,507,118,405,405,1010,1010,617,617,1170,1170,403,403,352,1110,1110,124,124,1135,1135,107,688,688,729,475,475,983,983,121,121,641,641,922,922,922,303,303,851,851,301,301,1112,1112,584,584,1190,1190,508,508,486,486,89,786,275,275,275,275,286,15,15,15,503,85,46,46,46,
1;2020-01-02 19:00:00;921,921,783,582,582,789,789,118,405,405,1170,1170,1170,403,638,638,121,303,303,1190,1190,459,459,113,786,786,275,
1;2020-01-02 18:30:00;80,783,783,783,452,452,452,452,829,829,582,582,183,183,1113,118,625,625,403,1110,1110,638,638,638,729,475,475,175,851,851,1190,8,459,113,113,113,786,786,15,15,
1;2020-01-02 10:30:00;1002,102,118,118,118,124,1135,1135,175,973,
1;2020-01-02 19:30:00;783,783,783,783,829,829,582,582,872,872,789,789,1170,638,121,641,641,786,786,275,
1;2020-01-02 20:00:00;783,783,582,582,872,872,1170,1170,638,
1;2020-01-02 10:00:00;102,118,124,1153,1153,973,
1;2020-01-02 09:30:00;973,
1;2020-01-03 11:00:00;786,786,286,239,183,799,799,38,38,1190,447,870,530,358,569,650,660,660,175,940,940,459,113,113,796,796,690,325,325,195,1003,859,859,513,513,1036,714,950,739,297,649,582,936,936,263,284,112,70,212,275,275,150,
1;2020-01-03 11:30:00;786,786,286,486,486,183,1190,1190,447,447,870,530,358,569,650,660,175,459,195,688,688,1036,739,739,617,617,582,263,1133,503,594,
1;2020-01-03 12:00:00;786,786,973,301,301,486,486,1190,447,447,107,1135,1135,569,900,900,616,616,616,940,940,459,459,739,297,653,653,582,508,508,209,471,503,594,594,
1;2020-01-03 13:00:00;786,786,973,301,286,486,486,183,183,80,80,499,107,1135,1010,102,102,124,124,940,940,1153,1153,1153,200,200,200,200,688,688,992,1103,1103,1005,1005,1005,248,248,248,739,739,739,739,297,3,653,653,508,1110,1110,501,501,711,711,729,403,471,1150,503,503,503,275,275,275,594,594,
1;2020-01-03 13:30:00;786,786,973,973,286,286,486,486,183,183,1190,1190,80,80,80,80,499,499,447,753,753,107,107,1135,1135,1135,880,880,641,641,452,452,616,616,352,352,175,940,940,459,459,113,15,15,200,200,200,200,625,992,248,248,617,617,3,653,653,653,1110,501,501,209,209,1113,1113,1113,678,678,729,729,403,403,471,471,1150,1150,503,1170,223,223,983,983,275,594,594,
1;2020-01-03 14:00:00;786,786,973,301,183,829,829,1190,80,80,499,447,447,753,753,645,645,107,1135,1135,66,352,124,175,113,15,15,200,200,89,507,507,507,625,625,992,118,118,1103,46,46,46,46,1005,1005,1005,248,248,248,248,297,3,3,3,508,1110,1110,922,922,501,501,209,209,638,638,1002,1113,678,678,1150,1150,503,1170,983,275,275,
1;2020-01-03 14:30:00;786,786,973,973,183,183,183,829,829,1190,80,80,499,499,447,753,107,1135,1135,670,670,1010,66,900,900,616,616,616,616,777,777,777,777,352,124,175,175,940,459,459,1153,1153,15,15,325,89,507,507,507,625,625,992,46,46,789,789,1124,1124,475,475,1005,1005,584,584,297,297,297,617,617,3,3,582,582,508,508,508,922,501,501,209,209,8,8,8,1002,1113,1113,678,678,729,729,403,403,877,877,1150,1150,983,275,275,
1;2020-01-03 15:00:00;786,786,286,1190,80,80,447,447,753,645,1010,569,66,452,452,102,940,940,940,113,325,325,325,783,89,625,789,789,85,85,297,3,3,3,653,1110,1110,921,921,922,872,872,303,8,729,403,403,471,471,471,877,877,1150,503,503,223,223,
1;2020-01-03 16:00:00;786,973,301,486,183,183,829,1190,851,851,851,80,80,499,753,753,645,880,1010,1010,641,66,66,900,102,616,616,352,352,352,124,175,940,940,113,15,200,783,507,507,507,118,1103,46,1124,1124,405,1005,1005,297,508,508,12,12,501,501,501,501,303,711,638,638,638,8,678,403,471,471,471,471,877,1150,503,1170,594,594,
1;2020-01-03 16:30:00;786,973,301,286,286,486,829,829,1190,499,753,753,645,1135,1135,1010,1010,1010,1010,569,900,900,616,616,124,175,175,940,940,1153,1153,113,15,15,783,507,118,118,118,118,1103,1103,1103,46,46,789,789,1124,1124,1124,1124,1124,85,85,85,405,475,1005,1005,1005,584,584,248,248,739,739,739,739,297,297,653,653,508,121,121,921,921,1112,1112,922,501,872,872,303,303,303,303,711,8,8,678,678,678,877,877,877,877,1150,503,503,1170,983,983,275,
1;2020-01-03 12:30:00;973,286,486,486,183,183,1190,1190,80,80,447,447,447,1010,569,641,641,66,66,616,616,459,1153,113,113,625,625,1103,1103,1103,248,297,297,617,617,653,582,582,582,508,1110,209,209,209,729,729,729,403,471,471,1150,503,275,275,594,
1;2020-01-03 17:00:00;301,301,829,829,1190,1190,851,851,499,447,447,645,645,107,670,670,569,641,641,66,66,102,102,616,616,352,352,124,124,940,1153,1153,1153,1153,15,15,15,200,200,688,89,89,625,992,992,118,1103,1103,1103,789,789,1124,1124,1124,85,405,475,475,475,584,248,248,739,739,739,739,3,3,508,121,121,12,12,921,921,1112,922,501,501,501,872,872,872,872,711,711,209,209,638,638,8,8,678,678,403,403,471,471,1170,1170,1170,1170,464,275,594,
1;2020-01-03 17:30:00;301,301,183,829,851,851,80,499,447,447,107,1135,1135,670,670,880,880,880,880,1010,641,641,66,102,102,777,124,124,1153,1153,325,325,200,200,688,688,625,789,789,1124,1124,475,475,584,248,248,739,739,3,3,653,508,121,121,121,121,12,12,12,12,1110,1110,1112,922,922,303,303,711,711,638,1002,1002,729,729,471,471,877,877,464,464,223,983,983,983,594,
1;2020-01-03 15:30:00;286,829,829,829,1190,1190,851,499,499,499,645,107,107,880,880,880,569,641,66,900,102,102,777,777,352,175,940,940,113,325,325,200,783,783,783,89,89,89,992,992,1103,85,85,405,475,475,1005,584,584,739,739,297,297,3,3,653,508,508,921,921,1112,1112,501,501,209,209,638,8,8,8,1002,1002,678,678,729,403,471,471,471,877,1150,503,464,464,223,223,275,275,594,594,
1;2020-01-03 10:30:00;239,1190,941,941,358,358,971,971,660,459,690,89,89,437,437,1003,859,859,714,950,297,582,936,936,284,112,112,212,425,150,
1;2020-01-03 18:00:00;183,829,80,80,80,499,645,645,107,670,670,670,880,880,1010,641,641,66,900,900,452,452,616,616,777,783,783,688,1103,1103,46,46,789,789,475,475,475,475,475,248,248,739,739,653,653,653,582,582,508,921,921,921,921,303,303,638,638,638,1002,1002,1113,1113,1113,678,678,729,729,877,877,1150,1150,1170,1170,464,464,464,223,983,594,594,
1;2020-01-03 18:30:00;829,829,1190,1190,851,851,107,670,616,616,15,15,15,15,783,783,625,625,1103,1103,46,46,789,789,405,405,475,1005,1005,739,739,3,3,582,582,12,12,1112,1112,872,872,711,711,711,711,638,638,638,1002,1002,1113,403,403,471,471,275,275,
1;2020-01-03 19:00:00;829,829,641,641,1103,1103,475,475,475,475,3,3,582,582,121,121,12,1112,638,877,275,275,
1;2020-01-03 10:00:00;89,89,649,112,70,70,70,1133,425,
1;2020-01-03 20:00:00;789,584,1112,
1;2020-01-03 19:30:00;789,789,789,475,475,475,584,1112,1112,275,275,
1;2020-01-06 10:00:00;508,508,921,252,992,992,470,499,499,973,
1;2020-01-06 10:30:00;508,508,921,921,833,833,833,95,252,661,835,1043,992,729,729,786,301,301,336,336,261,549,1189,1189,1189,175,444,212,437,941,941,973,973,
1;2020-01-06 11:30:00;508,95,118,992,260,260,660,726,753,753,1112,1112,24,505,1135,1135,1135,1135,248,248,183,183,569,670,670,931,325,325,739,739,175,175,223,212,653,653,319,973,983,983,486,486,
1;2020-01-06 12:00:00;508,508,921,921,297,297,617,118,118,118,66,992,726,729,80,80,753,1112,1112,1112,8,89,89,1135,1135,248,183,183,916,569,616,616,1002,1002,670,670,1080,303,303,303,303,107,107,223,223,223,1103,645,645,653,973,973,973,501,501,
1;2020-01-06 12:30:00;508,508,508,688,617,711,66,729,145,145,80,80,1010,1010,900,900,8,1150,582,582,403,403,248,678,569,569,569,616,616,352,352,352,1153,1153,739,739,739,739,223,223,1103,1103,645,645,653,653,973,200,200,113,501,3,3,
1;2020-01-06 13:00:00;508,921,921,15,15,15,688,688,594,594,940,940,297,297,617,711,102,992,992,1170,1170,729,729,145,145,1005,80,753,753,786,786,638,638,900,8,89,89,625,625,625,625,1150,403,1135,1135,248,248,12,678,286,286,569,1002,872,872,352,1153,1153,107,325,739,739,452,452,452,223,223,1103,447,653,851,851,200,113,501,501,501,501,
1;2020-01-06 13:30:00;508,507,507,921,921,15,15,15,688,617,711,711,711,711,880,880,102,102,1113,1113,992,1170,1005,786,786,1112,1112,1112,1112,900,8,403,248,183,183,12,12,678,678,569,1002,1002,670,670,670,670,872,872,107,325,739,452,175,503,503,447,653,653,653,200,113,113,501,641,641,
1;2020-01-06 14:30:00;508,688,940,617,617,711,711,711,711,880,880,880,880,880,877,877,66,992,729,145,786,1112,1112,1112,1010,1010,638,46,46,900,8,89,582,301,1110,183,183,678,678,678,678,569,569,499,670,670,107,107,464,464,739,739,452,452,452,452,223,503,645,645,447,447,124,851,200,200,200,486,
1;2020-01-06 15:00:00;508,507,507,921,921,921,921,688,594,594,594,940,617,711,880,880,880,118,118,1113,475,475,992,729,145,80,80,80,80,753,753,1112,1112,1112,1112,1112,900,900,900,89,625,625,625,1150,275,275,582,582,582,301,1110,1110,12,12,569,569,569,616,1002,499,1124,670,670,303,584,584,1153,1153,464,121,121,739,739,175,175,223,645,645,124,124,983,983,486,486,486,
1;2020-01-06 15:30:00;508,594,617,102,118,118,877,877,1113,475,475,992,992,729,729,729,145,145,1112,1112,1010,1010,789,789,900,900,829,829,829,829,625,1150,301,301,248,248,678,678,678,286,286,569,1002,1124,1124,1124,352,352,452,452,223,223,503,124,200,200,113,983,983,501,501,486,486,
1;2020-01-06 16:00:00;508,921,617,102,102,102,118,118,85,85,877,877,992,992,145,145,80,80,786,786,1010,638,638,46,789,789,900,829,829,89,89,625,275,275,301,301,248,1110,1110,183,183,183,459,459,678,678,678,678,678,569,616,616,616,1002,1124,1124,303,303,303,352,352,107,107,121,739,739,503,503,1103,1103,1103,645,645,405,653,124,973,973,200,200,113,983,983,1190,486,486,
1;2020-01-06 17:30:00;508,508,508,921,921,921,921,471,471,594,594,594,940,940,617,617,880,102,118,66,66,475,475,475,729,729,786,786,1010,1010,783,783,8,8,209,209,625,625,275,403,1135,1135,248,1110,1110,12,12,12,286,286,569,499,499,303,303,352,464,464,121,121,175,175,223,1103,1103,1103,405,405,405,851,983,501,501,3,3,486,641,641,641,
1;2020-01-06 18:00:00;508,507,507,921,15,15,594,594,617,617,880,102,85,85,877,877,1113,1113,66,475,475,475,475,753,1112,1112,1010,1010,783,783,638,638,789,789,8,8,829,89,625,625,275,275,582,403,301,459,286,286,286,569,499,872,584,584,107,107,739,739,223,1103,1103,1103,645,645,645,851,851,851,200,200,200,983,501,501,501,501,486,
1;2020-01-06 18:30:00;507,921,921,921,15,471,471,594,617,617,102,85,85,66,1005,753,753,753,1112,1112,1112,783,783,638,638,8,829,89,275,275,582,582,582,301,301,12,12,459,286,872,584,452,851,851,200,
1;2020-01-06 19:00:00;507,15,471,471,85,85,1005,786,786,786,786,8,829,829,301,12,12,303,303,121,452,1103,1103,405,124,124,851,851,
1;2020-01-06 11:00:00;930,930,921,921,921,833,95,95,661,835,551,551,1043,992,660,726,726,729,729,145,145,145,145,753,786,1105,1105,1112,24,46,46,470,505,1121,1121,1115,1115,916,336,336,261,1002,1002,499,499,1080,931,1153,1153,549,1189,107,107,175,223,223,883,883,444,437,653,319,973,973,486,486,
1;2020-01-06 14:00:00;921,921,940,940,617,617,617,711,102,118,118,1113,1113,66,992,1170,1170,1170,729,786,638,638,638,900,8,403,403,1135,1135,301,301,301,248,248,248,1110,569,616,616,1002,1124,1124,352,352,107,107,464,464,464,739,175,223,223,503,405,405,124,851,851,851,200,113,113,
